stnID,stnName,lowConf,highConf,projectDate,method,projectMethodID,projectMethod,quad_enso_fit,quad_enso_coef_pval,quad_enso_pval,quad_enso_pred,quad_enso_rmse,quad_fit,quad_coef_pval,quad_pval,quad_pred,quad_rmse,lin_enso_fit,lin_enso_coef_pval,lin_enso_pval,lin_enso_pred,lin_enso_rmse,lin_fit,lin_coef_pval,lin_pval,lin_pred,lin_rmse,no_t_quad_fit,no_t_quad_coef_pval,no_t_quad_pval,no_t_quad_pred,no_t_quad_rmse,no_t_lin_fit,no_t_lin_coef_pval,no_t_lin_pval,no_t_lin_pred,no_t_lin_rmse,avg19,stdev19,pred_2k
8545240.0,"Philadelphia, PA",4,9,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 8917.907910431783, 'np.power(x, 2)': 0.0022967409212718884, 'x': -9.051038292330432, 'z': -87.28973004162285, 'x:z': 0.04407867337118671, 'np.power(z, 2)': 0.2008769579351319}","{'Intercept': 0.002, 'np.power(x, 2)': 0.002, 'x': 0.002, 'z': 0.019, 'x:z': 0.018, 'np.power(z, 2)': 0.629}",4.052888481070222e-07,6.4676098639502015,2.372527864441493,"{'Intercept': 8737.273740718329, 'np.power(x, 2)': 0.0022516027202396953, 'x': -8.870386211732962}","{'Intercept': 0.003, 'np.power(x, 2)': 0.003, 'x': 0.003}",1.951207155533782e-07,7.473713439465428,2.5066325385602415,"{'Intercept': -148.54146374116215, 'x': 0.07603544726611797, 'z': 0.45972545846397356}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.271}",9.285629766963308e-06,5.1244187962286105,2.646778181710816,"{'Intercept': -146.93365420214792, 'x': 0.07523139577934125}","{'Intercept': 0.0, 'x': 0.0}",2.5724987634289906e-06,5.334690855238762,2.6696460470089054,"{'Intercept': 2.181832546492955, 'np.power(z, 2)': 0.5673581813811588, 'z': 0.1838374310189299}","{'Intercept': 0.0, 'np.power(z, 2)': 0.277, 'z': 0.717}",0.4226803638672987,2.23175337632878,3.0784067783977935,"{'Intercept': 2.505369499469544, 'z': 0.3545041407375738}","{'Intercept': 0.0, 'z': 0.464}",0.464231074846551,2.328117429100757,3.104321079033956,5.315789473684211,4.321170515020559,2.912198211188297
8551910.0,"Reedy Point, DE",3,5,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 13957.743101802134, 'np.power(x, 2)': 0.0035306491793651554, 'x': -14.03983335811975, 'z': -73.46283987499218, 'x:z': 0.03712453375961255, 'np.power(z, 2)': -0.125864914871356}","{'Intercept': 0.007, 'np.power(x, 2)': 0.006, 'x': 0.007, 'z': 0.056, 'x:z': 0.054, 'np.power(z, 2)': 0.641}",2.208019469120853e-06,3.8230031187995337,1.2902680043656236,"{'Intercept': 14969.120250005722, 'np.power(x, 2)': 0.0037824007691384257, 'x': -15.049090850454741}","{'Intercept': 0.007, 'np.power(x, 2)': 0.006, 'x': 0.007}",8.053545663783774e-06,4.6525819193411735,1.4842695693622183,"{'Intercept': -160.1771756139388, 'x': 0.08070477348584208, 'z': 0.708841895161302}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.018}",2.105121009712029e-05,2.8148649738249105,1.5178092695152663,"{'Intercept': -159.66754591332395, 'x': 0.08044846782165338}","{'Intercept': 0.0, 'x': 0.0}",5.997464777416747e-05,3.160152957702479,1.6204113173817452,"{'Intercept': 1.192944961863097, 'np.power(z, 2)': 0.11050329850461357, 'z': 0.6655274280922688}","{'Intercept': 0.002, 'np.power(z, 2)': 0.761, 'z': 0.082}",0.14902531073781936,0.887807072443116,1.865312877619252,"{'Intercept': 1.2639155187162623, 'z': 0.7005693047402735}","{'Intercept': 0.0, 'z': 0.053}",0.052577725040259045,0.9136308663461256,1.8673469094911055,2.473684210526316,2.5683635311361543,0.5416256499447627
8557380.0,"Lewes, DE",8,13,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 15593.431041869211, 'np.power(x, 2)': 0.004013280123065246, 'x': -15.821249795675437, 'z': -83.25923841537224, 'x:z': 0.04231603698784728, 'np.power(z, 2)': 0.42903223046917477}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.035, 'x:z': 0.033, 'np.power(z, 2)': 0.321}",7.385883505047486e-14,10.841536681862635,2.4552009385214535,"{'Intercept': 15430.274754783051, 'np.power(x, 2)': 0.0039723718095311, 'x': -15.657725695153141}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",1.298059467213738e-13,12.160965794770163,2.6989396328137887,"{'Intercept': -263.2723653475935, 'x': 0.13433947272038704, 'z': 1.087839159566384}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.024}",1.581576995180444e-10,8.086807858686711,2.9916780039626505,"{'Intercept': -259.4988423692837, 'x': 0.13245224773297293}","{'Intercept': 0.0, 'x': 0.0}",2.1432419615605968e-10,8.584507042253506,3.1044976145458065,"{'Intercept': 3.19339990702271, 'np.power(z, 2)': 0.9322600554421162, 'z': 0.6321681116394708}","{'Intercept': 0.0, 'np.power(z, 2)': 0.175, 'z': 0.348}",0.1469177666795771,3.1103808650635036,4.035391088926971,"{'Intercept': 3.730936981510734, 'z': 0.9150248874847249}","{'Intercept': 0.0, 'z': 0.158}",0.1575698986816733,3.2734245377683715,4.089936701396174,8.578947368421053,4.6585141822221505,4.310602601166465
8571892.0,"Cambridge, MD",5,8,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 21804.77286142062, 'np.power(x, 2)': 0.005513963134003485, 'x': -21.92978092553721, 'z': -121.7103873390937, 'x:z': 0.06124238071023259, 'np.power(z, 2)': 0.21597555477746883}","{'Intercept': 0.002, 'np.power(x, 2)': 0.002, 'x': 0.002, 'z': 0.022, 'x:z': 0.021, 'np.power(z, 2)': 0.53}",1.723723361758444e-08,6.1972060562511615,1.5756890818423175,"{'Intercept': 22661.42915151757, 'np.power(x, 2)': 0.0057287154182874, 'x': -22.78758392612064}","{'Intercept': 0.005, 'np.power(x, 2)': 0.005, 'x': 0.005}",1.1966973329723474e-07,7.477378435516584,1.8745601617045315,"{'Intercept': -287.7044596368985, 'x': 0.14487614120835557, 'z': 1.1071237950452926}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.005}",1.2214566296180295e-07,4.971288271290575,1.875474391775636,"{'Intercept': -275.3868686868719, 'x': 0.1387351778656142}","{'Intercept': 0.0, 'x': 0.0}",9.185579921804172e-07,5.4131313131312595,2.0639209474809967,"{'Intercept': 1.8915214666746518, 'np.power(z, 2)': 0.5112609403124377, 'z': 0.6763607685353347}","{'Intercept': 0.001, 'np.power(z, 2)': 0.35, 'z': 0.236}",0.16108405332039816,1.6811563174850939,2.6231889787247815,"{'Intercept': 2.1986159617125858, 'z': 0.88523476911137}","{'Intercept': 0.0, 'z': 0.094}",0.09420800439867934,1.7559985771569009,2.6509414053742177,4.105263157894737,3.1953914182443244,1.1229724258919305
8573364.0,"Tolchester Beach, MD",7,13,06/20/2024,Quad,3,Quadratic,"{'Intercept': 21182.943580173207, 'np.power(x, 2)': 0.0053916401110085015, 'x': -21.373698963533975, 'z': -124.68487961670176, 'x:z': 0.06274656128790218, 'np.power(z, 2)': 0.45685349871808884}","{'Intercept': 0.027, 'np.power(x, 2)': 0.024, 'x': 0.026, 'z': 0.135, 'x:z': 0.132, 'np.power(z, 2)': 0.486}",6.15103865761089e-05,8.797490534874669,2.6086728689171994,"{'Intercept': 22156.754091010724, 'np.power(x, 2)': 0.005636109185319232, 'x': -22.349443656058444}","{'Intercept': 0.027, 'np.power(x, 2)': 0.024, 'x': 0.026}",2.749273606895388e-05,10.229753106745193,2.910513623242381,"{'Intercept': -398.1863296142985, 'x': 0.20074127714865944, 'z': 1.3795898722937465}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.032}",3.4717761518884084e-05,7.424220398441378,2.931165607066857,"{'Intercept': -364.3511138064132, 'x': 0.18389763914038587}","{'Intercept': 0.0, 'x': 0.0}",5.956995588864876e-05,7.857707813727814,3.146177336920319,"{'Intercept': 3.824063650683502, 'np.power(z, 2)': 0.3917296551135021, 'z': 0.5542040365287884}","{'Intercept': 0.0, 'np.power(z, 2)': 0.676, 'z': 0.562}",0.5959511537763906,3.6448940461974835,3.9387947889398824,"{'Intercept': 4.092507678331963, 'z': 0.7589652636587791}","{'Intercept': 0.0, 'z': 0.351}",0.3505652311500458,3.713025046502574,3.949366859904032,6.2631578947368425,4.344116139013755,2.3035201707643864
8574680.0,"Baltimore, MD",6,9,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 12454.366495067918, 'np.power(x, 2)': 0.003197434809380674, 'x': -12.620900053058243, 'z': -77.76191790228458, 'x:z': 0.03939363877974678, 'np.power(z, 2)': 0.47917480329666773}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.006, 'x:z': 0.005, 'np.power(z, 2)': 0.127}",3.6448854856155395e-14,7.3338795583404135,1.7755066629370644,"{'Intercept': 12260.392136439452, 'np.power(x, 2)': 0.0031490935780766863, 'x': -12.42708369869385}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",5.668462437062188e-13,8.47590398617831,2.00789421819546,"{'Intercept': -167.70759427744701, 'x': 0.08558498948404815, 'z': 0.7546690508917892}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.041}",1.3446492892358363e-08,5.139089912820538,2.3139958309705437,"{'Intercept': -165.0682710107376, 'x': 0.08426508700481343}","{'Intercept': 0.0, 'x': 0.0}",1.3433526515134179e-08,5.484265087004786,2.383734418839717,"{'Intercept': 1.8233915998137435, 'np.power(z, 2)': 0.8528104185899312, 'z': 0.3796991975335881}","{'Intercept': 0.0, 'np.power(z, 2)': 0.083, 'z': 0.426}",0.08612740719774196,1.8467446056944323,2.8855541253582517,"{'Intercept': 2.3097081690497694, 'z': 0.6362326413630388}","{'Intercept': 0.0, 'z': 0.169}",0.16857230278146837,1.99159184836825,2.9476132345969237,5.7368421052631575,3.7836212117076693,2.599051358496581
8575512.0,"Annapolis, MD",7,11,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 16487.4298297997, 'np.power(x, 2)': 0.0042277435416411425, 'x': -16.698042038755904, 'z': -109.55171587179979, 'x:z': 0.05543106715998849, 'np.power(z, 2)': 0.22491646322915798}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.001, 'x:z': 0.001, 'np.power(z, 2)': 0.523}",1.0482591391087e-15,8.601317285654659,2.0060173615521344,"{'Intercept': 16270.140902977579, 'np.power(x, 2)': 0.004173243178289587, 'x': -16.48033217066921}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",2.0256093752465107e-14,9.956435887939733,2.283139954921956,"{'Intercept': -199.10109575322133, 'x': 0.10134717216837631, 'z': 0.7914293028752928}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.073}",2.6497865066749075e-08,5.62986606413466,2.784085749116293,"{'Intercept': -196.33320992225208, 'x': 0.09996297667530595}","{'Intercept': 0.0, 'x': 0.0}",1.6244455461505636e-08,5.991854868567145,2.848059024551741,"{'Intercept': 1.8339136844263026, 'np.power(z, 2)': 0.6915718536071144, 'z': 0.4431491087610812}","{'Intercept': 0.001, 'np.power(z, 2)': 0.243, 'z': 0.442}",0.251963733458072,1.7852320934475407,3.491130540667766,"{'Intercept': 2.2282836919861304, 'z': 0.6511804664861527}","{'Intercept': 0.0, 'z': 0.238}",0.23784379583320744,1.902693458743054,3.525060099908093,6.368421052631579,4.82137055567063,2.4492747975054954
8577330.0,"Solomons Island, MD",7,10,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 35904.55335800267, 'np.power(x, 2)': 0.009062407154227565, 'x': -36.07678272081589, 'z': -161.90135260120053, 'x:z': 0.08139527791875695, 'np.power(z, 2)': 0.5755620245710681}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.006, 'x:z': 0.005, 'np.power(z, 2)': 0.129}",1.7293352954741833e-11,8.707326861200272,1.6854393857712766,"{'Intercept': 36749.529366216295, 'np.power(x, 2)': 0.009275528373499492, 'x': -36.92538283263711}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",1.815514423401569e-09,10.461435155833897,2.209363027120744,"{'Intercept': -398.6103051218632, 'x': 0.20053491539030663, 'z': 1.5234289527659195}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.002}",1.4716542125129548e-08,6.510649151734469,2.3280228240017076,"{'Intercept': -383.7266983310893, 'x': 0.19310520844357104}","{'Intercept': 0.0, 'x': 0.0}",2.1263268191855077e-07,7.1182435586984525,2.6217634153422664,"{'Intercept': 2.1970806121203106, 'np.power(z, 2)': 0.8543040136208816, 'z': 0.892022073570897}","{'Intercept': 0.004, 'np.power(z, 2)': 0.245, 'z': 0.243}",0.1077509295654867,1.9646455787400825,3.456229836687224,"{'Intercept': 2.7325214408233283, 'z': 1.2539451114922808}","{'Intercept': 0.0, 'z': 0.077}",0.07708149347442807,2.1055488850771877,3.5159073610354104,5.2631578947368425,4.279695021106551,0.8771949400324957
8594900.0,"Washington, DC",5,10,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 10436.108575299702, 'np.power(x, 2)': 0.002688257191211462, 'x': -10.59294584303132, 'z': -114.56265805012332, 'x:z': 0.058093669174420166, 'np.power(z, 2)': 0.13413011224678195}","{'Intercept': 0.001, 'np.power(x, 2)': 0.001, 'x': 0.001, 'z': 0.005, 'x:z': 0.004, 'np.power(z, 2)': 0.765}",8.987592783123864e-09,7.1601486972067505,2.5656284183744384,"{'Intercept': 10228.922373583746, 'np.power(x, 2)': 0.002635963288450401, 'x': -10.384729534869043}","{'Intercept': 0.003, 'np.power(x, 2)': 0.002, 'x': 0.002}",9.012401702330826e-08,8.653739355791913,2.844174712670247,"{'Intercept': -175.52639725955953, 'x': 0.08978288839934408, 'z': 1.0464821267203859}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.026}",8.453246455632477e-07,5.670927797352704,2.9352763066829426,"{'Intercept': -171.8665087004821, 'x': 0.08795261014439135}","{'Intercept': 0.0, 'x': 0.0}",1.5192787267050426e-06,6.149574231765996,3.0406915754992485,"{'Intercept': 2.496353445150892, 'np.power(z, 2)': 0.5853755588073097, 'z': 0.7461499659846142}","{'Intercept': 0.0, 'np.power(z, 2)': 0.321, 'z': 0.196}",0.1516743926476402,2.269622351860413,3.4805463522675217,"{'Intercept': 2.830164837774929, 'z': 0.9222364733266825}","{'Intercept': 0.0, 'z': 0.094}",0.09431787186899764,2.3690466011115876,3.504962441693458,6.105263157894737,4.909115521626922,3.316457647260904
8631044.0,"Wachapreague, VA",11,17,06/20/2024,Quad,3,Quadratic,"{'Intercept': 35894.37937949018, 'np.power(x, 2)': 0.009085484511210263, 'x': -36.11683483926512, 'z': -66.00175598907204, 'x:z': 0.03374058725456993, 'np.power(z, 2)': 0.8978713767028376}","{'Intercept': 0.005, 'np.power(x, 2)': 0.005, 'x': 0.005, 'z': 0.492, 'x:z': 0.482, 'np.power(z, 2)': 0.179}",1.2913251282652278e-07,12.363333350367611,2.9308332501503975,"{'Intercept': 36415.507057265946, 'np.power(x, 2)': 0.009216348579768038, 'x': -36.638851933263915}","{'Intercept': 0.01, 'np.power(x, 2)': 0.009, 'x': 0.009}",2.914510847480919e-07,13.94314385161124,3.388791313412619,"{'Intercept': -487.8742030380017, 'x': 0.2463303341927344, 'z': 2.0695901944847206}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.004}",1.3876433778723474e-07,9.663598270850343,3.3280063550292724,"{'Intercept': -470.6567476711678, 'x': 0.23776726391922942}","{'Intercept': 0.0, 'x': 0.0}",1.2908122494502006e-06,10.584194501352556,3.688851859072584,"{'Intercept': 4.031422265330704, 'np.power(z, 2)': 1.4312618504043606, 'z': 1.0923273628119334}","{'Intercept': 0.0, 'np.power(z, 2)': 0.148, 'z': 0.296}",0.06769840681753833,3.8430740465258277,4.580608614317165,"{'Intercept': 4.855968222788155, 'z': 1.7565253670111514}","{'Intercept': 0.0, 'z': 0.069}",0.06889584366790648,3.9777055392825793,4.700384517296174,8.882352941176471,5.109823296127476,3.197509810277552
8632200.0,"Kiptopeke, VA",6,10,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 18000.201760162166, 'np.power(x, 2)': 0.004586259560238241, 'x': -18.17163325596449, 'z': -38.66170664816807, 'x:z': 0.019973917563716442, 'np.power(z, 2)': 0.9994809331483226}","{'Intercept': 0.02, 'np.power(x, 2)': 0.018, 'x': 0.019, 'z': 0.54, 'x:z': 0.527, 'np.power(z, 2)': 0.032}",1.022558803959422e-08,8.144013315461052,2.1692305452455583,"{'Intercept': 18366.52588797223, 'np.power(x, 2)': 0.0046786799826313554, 'x': -18.539342162396895}","{'Intercept': 0.04, 'np.power(x, 2)': 0.037, 'x': 0.039}",4.4294491526382716e-07,9.4654798089432,2.643357550655309,"{'Intercept': -337.5786224589332, 'x': 0.17052607104865153, 'z': 1.6475931446561625}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.001}",1.7327361483435786e-08,6.742348771209436,2.46351684186014,"{'Intercept': -328.54826530612235, 'x': 0.16602040816326527}","{'Intercept': 0.0, 'x': 0.0}",5.29277123090656e-07,7.477040816326564,2.7725340435974983,"{'Intercept': 2.482923273911606, 'np.power(z, 2)': 1.38690450885034, 'z': 1.0204664487212634}","{'Intercept': 0.0, 'np.power(z, 2)': 0.036, 'z': 0.131}",0.00942645453519582,2.319416176763559,3.2827880115987083,"{'Intercept': 3.3052233188357314, 'z': 1.4915105386416871}","{'Intercept': 0.0, 'z': 0.026}",0.02629238424173191,2.559468049514888,3.445313629431743,5.894736842105263,3.8426659848788614,2.561493703859014
8635750.0,"Lewisetta, VA",10,15,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 33263.135108646406, 'np.power(x, 2)': 0.008461265246494454, 'x': -33.55299479692129, 'z': -153.76630032108307, 'x:z': 0.07768447731042856, 'np.power(z, 2)': 0.09539606876071083}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.017, 'x:z': 0.016, 'np.power(z, 2)': 0.84}",7.259559111934692e-14,12.380086240562377,2.3335390953250927,"{'Intercept': 35543.360468459636, 'np.power(x, 2)': 0.009029880119654204, 'x': -35.83037106066401}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",6.748574049272988e-13,14.27962272822333,2.7816555423523304,"{'Intercept': -453.3145744988684, 'x': 0.22876013476971457, 'z': 1.1148012985260602}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.067}",2.0041198427648326e-09,9.13853762577088,3.274726364074607,"{'Intercept': -464.0362169723302, 'x': 0.23410022320756751}","{'Intercept': 0.0, 'x': 0.0}",1.1453508006665616e-09,9.782634799786479,3.3901618352173037,"{'Intercept': 3.1591514443382156, 'np.power(z, 2)': 0.7120912901720918, 'z': 1.3423273712297699}","{'Intercept': 0.001, 'np.power(z, 2)': 0.424, 'z': 0.137}",0.15998433740011384,2.6660105812663537,4.747264839080251,"{'Intercept': 3.6146857454218093, 'z': 1.5244841392054203}","{'Intercept': 0.0, 'z': 0.081}",0.08073319849818933,2.8524436758190994,4.778680844752855,7.947368421052632,5.787665852776214,2.13882574843592
8636580.0,"Windmill Point, VA",12,19,06/20/2024,Quad,3,Quadratic,"{'Intercept': 93508.1852462663, 'np.power(x, 2)': 0.02334771386614391, 'x': -93.44832618448638, 'z': -157.51791149631765, 'x:z': 0.07972742712043827, 'np.power(z, 2)': 0.3430113107567378}","{'Intercept': 0.019, 'np.power(x, 2)': 0.018, 'x': 0.019, 'z': 0.306, 'x:z': 0.298, 'np.power(z, 2)': 0.646}",1.1457292888784663e-05,12.617880108155077,2.696710339418909,"{'Intercept': 102893.60719188406, 'np.power(x, 2)': 0.02568109186542145, 'x': -102.80780938127229}","{'Intercept': 0.033, 'np.power(x, 2)': 0.031, 'x': 0.032}",0.00014331976558417842,15.145593869689037,3.597049775976273,"{'Intercept': -708.2008565905963, 'x': 0.3553454443730392, 'z': 2.836234995399639}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.001}",6.109787502248393e-06,9.600205322735292,3.1859823926733664,"{'Intercept': -755.5620689655029, 'x': 0.3788177339901408}","{'Intercept': 0.0, 'x': 0.0}",0.00027369080647990157,11.165024630542007,3.9388889640919844,"{'Intercept': 5.403243039890404, 'np.power(z, 2)': 0.43113753990401615, 'z': 2.93203717387504}","{'Intercept': 0.0, 'np.power(z, 2)': 0.695, 'z': 0.018}",0.0186007979200379,4.045008837928887,4.337348823549227,"{'Intercept': 5.710335304323194, 'z': 3.1427256311298364}","{'Intercept': 0.0, 'z': 0.005}",0.0047616452271705394,4.1389724887582755,4.3504388313945395,7.157894736842105,5.283760843846999,2.3558910252759233
8638610.0,"Sewells Point, VA",11,15,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 17340.373994104466, 'np.power(x, 2)': 0.0044740365390785125, 'x': -17.615857048581383, 'z': -82.64921074195331, 'x:z': 0.04218652416531503, 'np.power(z, 2)': 0.9949870368863216}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.023, 'x:z': 0.022, 'np.power(z, 2)': 0.017}",4.5088096475546004e-20,12.990626562743273,2.33127475307858,"{'Intercept': 17086.656700828124, 'np.power(x, 2)': 0.004410809511745798, 'x': -17.362235786611805}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",2.987877171669074e-17,14.707855115386337,2.813046163713119,"{'Intercept': -322.72682247091325, 'x': 0.16467978476828152, 'z': 1.5834247796627188}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.002}",4.252658471676845e-14,9.793349510257201,3.115942995141281,"{'Intercept': -317.18907071455124, 'x': 0.1619104035542397}","{'Intercept': 0.0, 'x': 0.0}",5.190176962437066e-13,10.517586079229886,3.339365052841987,"{'Intercept': 3.480394618962232, 'np.power(z, 2)': 1.6385935138686814, 'z': 0.862628952625629}","{'Intercept': 0.0, 'np.power(z, 2)': 0.036, 'z': 0.252}",0.020541671861874514,3.458728521116588,4.5514789233056865,"{'Intercept': 4.41480531407851, 'z': 1.3555333871708382}","{'Intercept': 0.0, 'z': 0.067}",0.06697887834614263,3.737038620493091,4.695997675058126,10.263157894736842,4.908519863610821,5.423174587711401
8651370.0,"Duck, NC",9,15,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 25251.55889163443, 'np.power(x, 2)': 0.006429659313963616, 'x': -25.48337889536685, 'z': -133.19658595809364, 'x:z': 0.0669880332045983, 'np.power(z, 2)': 1.1971395346295868}","{'Intercept': 0.026, 'np.power(x, 2)': 0.023, 'x': 0.024, 'z': 0.133, 'x:z': 0.131, 'np.power(z, 2)': 0.046}",1.2039240119403205e-08,11.893729431390966,2.6962761488970854,"{'Intercept': 25223.51494964116, 'np.power(x, 2)': 0.006426428951858223, 'x': -25.46255851760579}","{'Intercept': 0.043, 'np.power(x, 2)': 0.04, 'x': 0.042}",3.3879559526379875e-08,13.651119894595467,3.129593853230787,"{'Intercept': -508.81245822816686, 'x': 0.2570084224906327, 'z': 1.5336505819825283}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.015}",1.4745137557329297e-08,10.605763601882472,3.069629161789968,"{'Intercept': -493.92266419981274, 'x': 0.2495837187789073}","{'Intercept': 0.0, 'x': 0.0}",3.348668341706391e-08,11.234782608695639,3.289260311837097,"{'Intercept': 4.292830604206808, 'np.power(z, 2)': 1.7817582695470144, 'z': 0.43453367805236365}","{'Intercept': 0.0, 'np.power(z, 2)': 0.054, 'z': 0.646}",0.06712666975207489,4.521003332567379,4.384588582726417,"{'Intercept': 5.341661594884482, 'z': 1.1668787593762107}","{'Intercept': 0.0, 'z': 0.198}",0.1981564173255206,4.758222215196377,4.5808395689741275,8.894736842105264,4.954175980839075,4.113721862471721
8652587.0,"Oregon Inlet Marina, NC",4,7,06/20/2024,Quad,3,Quadratic,"{'Intercept': 13320.295712621668, 'np.power(x, 2)': 0.0033875174237579177, 'x': -13.434481374657363, 'z': -27.370151319131455, 'x:z': 0.013807979435365639, 'np.power(z, 2)': -0.39627481565231165}","{'Intercept': 0.018, 'np.power(x, 2)': 0.016, 'x': 0.017, 'z': 0.637, 'x:z': 0.633, 'np.power(z, 2)': 0.298}",0.0001076663553573698,5.740319830740191,1.5285441533228084,"{'Intercept': 13797.432248651605, 'np.power(x, 2)': 0.0035053561775880288, 'x': -13.90885637212424}","{'Intercept': 0.011, 'np.power(x, 2)': 0.01, 'x': 0.01}",3.1821092809168477e-06,5.864940030996877,1.561778466612788,"{'Intercept': -195.59823543786527, 'x': 0.09876976338887956, 'z': 0.1724001575240834}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.653}",8.327955874388746e-05,4.225565582464924,1.7144651769991959,"{'Intercept': -196.48881158237683, 'x': 0.09920978406469329}","{'Intercept': 0.0, 'x': 0.0}",1.4062862115373294e-05,4.311791364562396,1.7194947619158887,"{'Intercept': 2.234440488204056, 'np.power(z, 2)': -0.10247218081839472, 'z': 0.2993964421642}","{'Intercept': 0.0, 'np.power(z, 2)': 0.836, 'z': 0.571}",0.8496215155413233,2.059124221917357,2.2318375758562525,"{'Intercept': 2.1724547908071674, 'z': 0.2634676431773057}","{'Intercept': 0.0, 'z': 0.592}",0.5923599203397663,2.0407209692185146,2.2332192907247848,3.5789473684210527,2.3408400551389,1.1442147552388633
8656483.0,"Beaufort, NC",4,6,06/20/2024,Quad ENSO,4,Quadratic With ENSO Sensitivity,"{'Intercept': 16589.564567504905, 'np.power(x, 2)': 0.004208353144198924, 'x': -16.7113603230053, 'z': -78.79740086018273, 'x:z': 0.0396698482058555, 'np.power(z, 2)': 0.5964453175879554}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0, 'z': 0.029, 'x:z': 0.028, 'np.power(z, 2)': 0.046}",2.1807047504251175e-09,5.011689167185978,1.4816462427233377,"{'Intercept': 17157.708399253417, 'np.power(x, 2)': 0.0043516116602056835, 'x': -17.281791373848737}","{'Intercept': 0.0, 'np.power(x, 2)': 0.0, 'x': 0.0}",2.03955871689994e-08,6.070547102332057,1.7263916044517635,"{'Intercept': -186.42212473047553, 'x': 0.09399386104650574, 'z': 0.6681974423318222}","{'Intercept': 0.0, 'x': 0.0, 'z': 0.062}",5.237627986745704e-06,3.4873513064861754,1.9289958088959094,"{'Intercept': -181.7892316324103, 'x': 0.09168316428723182}","{'Intercept': 0.0, 'x': 0.0}",4.580183773211037e-06,3.7774928849469234,1.9983076436673346,"{'Intercept': 0.7244089654812957, 'np.power(z, 2)': 0.8995102407749881, 'z': 0.2421646012643116}","{'Intercept': 0.092, 'np.power(z, 2)': 0.044, 'z': 0.588}",0.06113895392990945,0.828204225042887,2.326349443615903,"{'Intercept': 1.2677855391159827, 'z': 0.5382442845686256}","{'Intercept': 0.0, 'z': 0.22}",0.22018557127857663,0.9986633968316698,2.4237373457374254,3.0526315789473686,3.42334605986804,0.5722923786779575
